name,atom,M0,P11
nTYR,HN3,0.306679203056,4.28770469859 0.0 0.0 4.28770469859 0.0 4.28770469859
nTYR,HT3,0.306679203056,4.28770469859 0.0 0.0 4.28770469859 0.0 4.28770469859
nTYR,H,0.306679203056,4.28770469859 0.0 0.0 4.28770469859 0.0 4.28770469859
nTYR,N,-0.736988434158,3.95955690234 0.0 0.0 3.95955690234 0.0 3.95955690234
nTYR,CA,-0.0001012267542,4.45446157008 0.0 0.0 4.45446157008 0.0 4.45446157008
nTYR,HA,0.104737327252,5.15837422002 0.0 0.0 5.15837422002 0.0 5.15837422002
nTYR,CB,-0.271692700578,2.91625838825 0.0 0.0 2.91625838825 0.0 2.91625838825
nTYR,C,0.497383117349,6.05731124323 0.0 0.0 6.05731124323 0.0 6.05731124323
nTYR,HB,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,HB2,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,1HB,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,HB1,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,HB3,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,2HB,0.110040356852,3.60900102958 0.0 0.0 3.60900102958 0.0 3.60900102958
nTYR,CG,0.0520423926959,4.80176272584 0.0 0.0 4.80176272584 0.0 4.80176272584
nTYR,O,-0.464818644478,8.52495768075 0.0 0.0 8.52495768075 0.0 8.52495768075
nTYR,CD,-0.135482552816,8.80050769628 0.0 0.0 8.80050769628 0.0 8.80050769628
nTYR,CD1,-0.135482552816,8.80050769628 0.0 0.0 8.80050769628 0.0 8.80050769628
nTYR,CD2,-0.135482552816,8.80050769628 0.0 0.0 8.80050769628 0.0 8.80050769628
nTYR,HD,0.141664121628,4.45484558743 0.0 0.0 4.45484558743 0.0 4.45484558743
nTYR,HD1,0.141664121628,4.45484558743 0.0 0.0 4.45484558743 0.0 4.45484558743
nTYR,HD2,0.141664121628,4.45484558743 0.0 0.0 4.45484558743 0.0 4.45484558743
nTYR,CE,-0.223848121503,9.40988455561 0.0 0.0 9.40988455561 0.0 9.40988455561
nTYR,CE1,-0.223848121503,9.40988455561 0.0 0.0 9.40988455561 0.0 9.40988455561
nTYR,CE2,-0.223848121503,9.40988455561 0.0 0.0 9.40988455561 0.0 9.40988455561
nTYR,HE,0.15713676179,5.12886332067 0.0 0.0 5.12886332067 0.0 5.12886332067
nTYR,HE1,0.15713676179,5.12886332067 0.0 0.0 5.12886332067 0.0 5.12886332067
nTYR,HE2,0.15713676179,5.12886332067 0.0 0.0 5.12886332067 0.0 5.12886332067
nTYR,CZ,0.195164933556,5.41907474175 0.0 0.0 5.41907474175 0.0 5.41907474175
nTYR,OH,-0.415751179554,3.78453737068 0.0 0.0 3.78453737068 0.0 3.78453737068
nTYR,HH,0.327644876654,1.8223884842 0.0 0.0 1.8223884842 0.0 1.8223884842
nVAL,HN,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,H1,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,1H,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HN1,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HT1,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,H2,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,2H,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HN2,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HT2,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,H3,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,3H,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HN3,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,HT3,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,H,0.297598343108,3.89936920546 0.0 0.0 3.89936920546 0.0 3.89936920546
nVAL,N,-0.724113685835,3.48277037525 0.0 0.0 3.48277037525 0.0 3.48277037525
nVAL,CA,-0.0261033716708,4.48721504228 0.0 0.0 4.48721504228 0.0 4.48721504228
nVAL,HA,0.0997486973119,5.00457612622 0.0 0.0 5.00457612622 0.0 5.00457612622
nVAL,CB,0.0450185723938,2.86927475198 0.0 0.0 2.86927475198 0.0 2.86927475198
nVAL,C,0.477535790763,6.35312379907 0.0 0.0 6.35312379907 0.0 6.35312379907
nVAL,HB,0.082855484369,4.45748010535 0.0 0.0 4.45748010535 0.0 4.45748010535
nVAL,CG,-0.418943684416,2.36581170885 0.0 0.0 2.36581170885 0.0 2.36581170885
nVAL,CG1,-0.418943684416,2.36581170885 0.0 0.0 2.36581170885 0.0 2.36581170885
nVAL,CG2,-0.418943684416,2.36581170885 0.0 0.0 2.36581170885 0.0 2.36581170885
nVAL,O,-0.454370722821,8.86304572521 0.0 0.0 8.86304572521 0.0 8.86304572521
nVAL,HG,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG11,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,1HG1,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG21,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG12,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,2HG1,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG22,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG13,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,3HG1,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG23,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG21,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,1HG2,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG22,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,2HG2,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,HG23,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nVAL,3HG2,0.123686653018,4.13953641281 0.0 0.0 4.13953641281 0.0 4.13953641281
nASH,HN,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,H1,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,1H,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HN1,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HT1,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,H2,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,2H,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HN2,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HT2,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,H3,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,3H,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HN3,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,HT3,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,H,0.304739963772,3.51588831432 0.0 0.0 3.51588831432 0.0 3.51588831432
nASH,N,-0.729529497659,4.61510915469 0.0 0.0 4.61510915469 0.0 4.61510915469
nASH,CA,0.0396195224299,4.32844873875 0.0 0.0 4.32844873875 0.0 4.32844873875
nASH,HA,0.0924962391283,3.41799312692 0.0 0.0 3.41799312692 0.0 3.41799312692
nASH,CB,-0.27970788595,3.21844962287 0.0 0.0 3.21844962287 0.0 3.21844962287
nASH,C,0.507873184845,6.58535422893 0.0 0.0 6.58535422893 0.0 6.58535422893
nASH,HB,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,HB2,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,1HB,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,HB1,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,HB3,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,2HB,0.121745916158,4.01364263096 0.0 0.0 4.01364263096 0.0 4.01364263096
nASH,CG,0.58458419425,5.86150364591 0.0 0.0 5.86150364591 0.0 5.86150364591
nASH,O,-0.472018191532,8.61163932021 0.0 0.0 8.61163932021 0.0 8.61163932021
nASH,OD1,-0.46444037545,7.76287558047 0.0 0.0 7.76287558047 0.0 7.76287558047
nASH,OD2,-0.529651612509,4.32801255939 0.0 0.0 4.32801255939 0.0 4.32801255939
nASH,HD,0.397802662586,3.08310916184 0.0 0.0 3.08310916184 0.0 3.08310916184
nASH,HD2,0.397802662586,3.08310916184 0.0 0.0 3.08310916184 0.0 3.08310916184
nASH,HD1,0.397802662586,3.08310916184 0.0 0.0 3.08310916184 0.0 3.08310916184
nCYD,HN,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HN,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,H1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,H1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,1H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,1H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HN1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HN1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HT1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HT1,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,H2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,H2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,2H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,2H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HN2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HN2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HT2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HT2,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,H3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,H3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,3H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,3H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HN3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HN3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,HT3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,HT3,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYM,H,0.29712999082,3.87335503213 0.0 0.0 3.87335503213 0.0 3.87335503213
nCYD,N,-0.774342239515,4.06626295835 0.0 0.0 4.06626295835 0.0 4.06626295835
nCYM,N,-0.774342239515,4.06626295835 0.0 0.0 4.06626295835 0.0 4.06626295835
nCYD,CA,0.0366064987621,6.25527914933 0.0 0.0 6.25527914933 0.0 6.25527914933
nCYM,CA,0.0366064987621,6.25527914933 0.0 0.0 6.25527914933 0.0 6.25527914933
nCYD,HA,0.0758399692177,5.28247057564 0.0 0.0 5.28247057564 0.0 5.28247057564
nCYM,HA,0.0758399692177,5.28247057564 0.0 0.0 5.28247057564 0.0 5.28247057564
nCYD,CB,-0.286819771915,10.3235409005 0.0 0.0 10.3235409005 0.0 10.3235409005
nCYM,CB,-0.286819771915,10.3235409005 0.0 0.0 10.3235409005 0.0 10.3235409005
nCYD,C,0.361708025497,6.8756707017 0.0 0.0 6.8756707017 0.0 6.8756707017
nCYM,C,0.361708025497,6.8756707017 0.0 0.0 6.8756707017 0.0 6.8756707017
nCYD,HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,HB2,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,HB2,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,1HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,1HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,HB1,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,HB1,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,HB3,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,HB3,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,2HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYM,2HB,0.115953205776,1.81318029847 0.0 0.0 1.81318029847 0.0 1.81318029847
nCYD,SG,-0.816471495106,41.0407317824 0.0 0.0 41.0407317824 0.0 41.0407317824
nCYM,SG,-0.816471495106,41.0407317824 0.0 0.0 41.0407317824 0.0 41.0407317824
nCYD,O,-0.42268738013,8.42924908939 0.0 0.0 8.42924908939 0.0 8.42924908939
nCYM,O,-0.42268738013,8.42924908939 0.0 0.0 8.42924908939 0.0 8.42924908939
nCYX,HN,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HN,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HN,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,H1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,H1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,H1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,1H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,1H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,1H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HN1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HN1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HN1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HT1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HT1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HT1,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,H2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,H2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,H2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,2H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,2H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,2H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HN2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HN2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HN2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HT2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HT2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HT2,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,H3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,H3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,H3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,3H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,3H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,3H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HN3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HN3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HN3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,HT3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,HT3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,HT3,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS1,H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYS2,H,0.304055534893,3.80647013445 0.0 0.0 3.80647013445 0.0 3.80647013445
nCYX,N,-0.718798733811,4.04126446594 0.0 0.0 4.04126446594 0.0 4.04126446594
nCYS1,N,-0.718798733811,4.04126446594 0.0 0.0 4.04126446594 0.0 4.04126446594
nCYS2,N,-0.718798733811,4.04126446594 0.0 0.0 4.04126446594 0.0 4.04126446594
nCYX,CA,-0.0118457316698,5.03007218814 0.0 0.0 5.03007218814 0.0 5.03007218814
nCYS1,CA,-0.0118457316698,5.03007218814 0.0 0.0 5.03007218814 0.0 5.03007218814
nCYS2,CA,-0.0118457316698,5.03007218814 0.0 0.0 5.03007218814 0.0 5.03007218814
nCYX,HA,0.121899136903,4.69001342712 0.0 0.0 4.69001342712 0.0 4.69001342712
nCYS1,HA,0.121899136903,4.69001342712 0.0 0.0 4.69001342712 0.0 4.69001342712
nCYS2,HA,0.121899136903,4.69001342712 0.0 0.0 4.69001342712 0.0 4.69001342712
nCYX,CB,-0.287735579236,5.73226127124 0.0 0.0 5.73226127124 0.0 5.73226127124
nCYS1,CB,-0.287735579236,5.73226127124 0.0 0.0 5.73226127124 0.0 5.73226127124
nCYS2,CB,-0.287735579236,5.73226127124 0.0 0.0 5.73226127124 0.0 5.73226127124
nCYX,C,0.558389494725,6.11112200455 0.0 0.0 6.11112200455 0.0 6.11112200455
nCYS1,C,0.558389494725,6.11112200455 0.0 0.0 6.11112200455 0.0 6.11112200455
nCYS2,C,0.558389494725,6.11112200455 0.0 0.0 6.11112200455 0.0 6.11112200455
nCYX,HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,HB2,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,HB2,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,HB2,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,1HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,1HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,1HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,HB1,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,HB1,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,HB1,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,HB3,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,HB3,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,HB3,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,2HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS1,2HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYS2,2HB,0.143257188329,2.90346920521 0.0 0.0 2.90346920521 0.0 2.90346920521
nCYX,SG,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYS1,SG,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYS2,SG,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYX,S,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYS1,S,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYS2,S,-0.0687392173219,21.2777411911 0.0 0.0 21.2777411911 0.0 21.2777411911
nCYX,O,-0.487794816033,8.43357456256 0.0 0.0 8.43357456256 0.0 8.43357456256
nCYS1,O,-0.487794816033,8.43357456256 0.0 0.0 8.43357456256 0.0 8.43357456256
nCYS2,O,-0.487794816033,8.43357456256 0.0 0.0 8.43357456256 0.0 8.43357456256
nGLH,HN,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,H1,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,1H,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HN1,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HT1,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,H2,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,2H,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HN2,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HT2,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,H3,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,3H,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HN3,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,HT3,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,H,0.296397927918,3.95766849085 0.0 0.0 3.95766849085 0.0 3.95766849085
nGLH,N,-0.717524425754,3.7812285089 0.0 0.0 3.7812285089 0.0 3.7812285089
nGLH,CA,0.018900165239,4.2862258964 0.0 0.0 4.2862258964 0.0 4.2862258964
nGLH,HA,0.0960098905687,4.49171722907 0.0 0.0 4.49171722907 0.0 4.49171722907
nGLH,CB,-0.188521157478,2.66311031367 0.0 0.0 2.66311031367 0.0 2.66311031367
nGLH,C,0.494768859579,6.25210445927 0.0 0.0 6.25210445927 0.0 6.25210445927
nGLH,HB,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,HB2,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,1HB,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,HB1,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,HB3,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,2HB,0.101867668399,4.53380163372 0.0 0.0 4.53380163372 0.0 4.53380163372
nGLH,CG,-0.232417666828,2.89902057862 0.0 0.0 2.89902057862 0.0 2.89902057862
nGLH,O,-0.471505394396,8.6840600121 0.0 0.0 8.6840600121 0.0 8.6840600121
nGLH,HG,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,HG2,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,1HG,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,HG1,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,HG3,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,2HG,0.115991574806,4.12782048835 0.0 0.0 4.12782048835 0.0 4.12782048835
nGLH,CD,0.625987821082,5.20139189387 0.0 0.0 5.20139189387 0.0 5.20139189387
nGLH,OE1,-0.517746699504,7.55681076884 0.0 0.0 7.55681076884 0.0 7.55681076884
nGLH,OE2,-0.546711237058,3.92187304173 0.0 0.0 3.92187304173 0.0 3.92187304173
nGLH,HE,0.410245502303,3.83373475755 0.0 0.0 3.83373475755 0.0 3.83373475755
nGLH,HE2,0.410245502303,3.83373475755 0.0 0.0 3.83373475755 0.0 3.83373475755
nLYD,HN,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYN,HN,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYD,H1,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYN,H1,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYD,1H,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYN,1H,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYD,HN1,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
nLYN,HN1,0.299044388564,3.57307460184 0.0 0.0 3.57307460184 0.0 3.57307460184
